Sample,exp_start,exp_start_value,exp_end_1,exp_end_value_1,exp_end_2,exp_end_value_2,exp_end_3,exp_end_value_3,exponential_coef_simple,exponential_Y0,exponential_r,log_start_position,log_end_position,log_theoretical_K,log_b,log_theoretical_r,mean_4points_afterK,mean_9points_afterK,position_K,K,mean_window_K,decrease_start,decrease_end,decrease_rate,steady_start,steady_end,steady_rate,mean_steady,mean_steady_sd,rise_start,rise_end,rise_rate
0805F2,30.1,0.0804,240.1,1.0584,270.1,1.08112,300.1,1.0812,0.368214205,0.15075627,0.008560274,2,13,1.108857338,3.461736914,-0.025345494,1.07948,1.076472,12,1.0888,1.08596,450.1,4680.1,-0.000136605,4710.1,14970.1,-1.22E-05,0.737272187,0.020356514,0,0,0
0805F2,30.1,0.0814,240.1,1.0774,270.1,1.09212,300.1,1.1062,0.368990105,0.157738201,0.008487409,2,14,0.813920756,0.927324129,-0.01582218,1.09508,1.091972,11,1.1062,1.098373333,450.1,5640.1,-0.000131698,0,0,0,0,0,0,0,0
0805F2,30.1,0.0844,240.1,1.0744,270.1,1.08412,300.1,1.0982,0.363421463,0.167077756,0.00825532,2,14,0.827000557,0.909879382,-0.017488752,1.08948,1.085872,13,1.09888,1.093506667,450.1,4740.1,-0.000150058,4770.1,10530.1,-6.66E-06,0.716458031,0.006712144,0,0,0
0806A2,30.1,0.084733333,270.1,1.037066667,300.1,1.0592,330.1,1.055533333,0.313080304,0.153741832,0.007462066,2,12,1.122932228,3.104326426,-0.01985225,1.0516,1.04962,11,1.0592,1.0506,510.1,1500.1,-9.13E-05,3210.1,7980.1,-6.12E-06,0.990923333,0.006153859,0,0,0
0806A2,30.1,0.089733333,270.1,1.049066667,300.1,1.0542,330.1,1.071533333,0.307351732,0.169095774,0.007165534,2,13,1.104107763,3.069120963,-0.020772245,1.0622,1.06162,12,1.071533333,1.065222222,510.1,1290.1,-0.000117333,3240.1,7500.1,-1.25E-06,1.006554779,0.003760287,0,0,0
0806A2,30.1,0.090733333,270.1,1.050066667,300.1,1.0592,330.1,1.075533333,0.306085517,0.171388158,0.007132335,2,13,1.110165608,3.057131893,-0.020717829,1.0662,1.06562,24,1.101466667,1.067555556,510.1,1260.1,-0.000120521,3240.1,7350.1,-7.06E-06,1.005042029,0.006682696,0,0,0
0806A2,30.1,0.095733333,240.1,1.0666,270.1,1.093066667,300.1,1.0992,0.344380679,0.161215387,0.008255332,2,13,1.135133791,3.149387384,-0.023054641,1.098666667,1.10348,12,1.119533333,1.111222222,480.1,1410.1,-0.000108316,3270.1,7380.1,-5.18E-06,1.01791409,0.006311651,0,0,0
0806F2,30.1,0.0864,240.1,1.0864,270.1,1.09712,300.1,1.0992,0.36166244,0.182628985,0.00794177,2,11,1.126447466,3.439423008,-0.027102645,1.09388,1.088472,11,1.0992,1.097373333,450.1,900.1,-8.43E-05,2700.1,14970.1,-9.87E-06,1.001310049,0.02255215,0,0,0
0806F2,30.1,0.0834,240.1,1.0864,270.1,1.09512,300.1,1.0902,0.366710921,0.185459357,0.007880991,2,11,1.118401815,3.464214009,-0.027671639,1.09208,1.085772,10,1.09512,1.090573333,450.1,1140.1,-8.86E-05,2760.1,10500.1,-1.06E-05,0.951729575,0.013713852,0,0,0
0806F2,30.1,0.0894,210.1,1.03504,240.1,1.0894,270.1,1.09612,0.408179112,0.144814545,0.009801035,2,11,1.122627964,3.407331126,-0.027358006,1.080512,1.081416,10,1.09612,1.092906667,450.1,1080.1,-7.31E-05,2850.1,14970.1,-1.30E-05,0.973837531,0.026501397,0,0,0
0806F2,30.1,0.0864,210.1,1.03804,240.1,1.0924,270.1,1.09612,0.41435032,0.149659036,0.009675997,2,10,1.130926355,3.376838005,-0.027349774,1.082112,1.083216,10,1.09612,1.09424,990.1,3810.1,-7.60E-05,3840.1,14100.1,-2.72E-05,0.94080828,0.043868285,0,0,0
0807A2,30.1,0.137733333,240.1,1.1256,270.1,1.136066667,300.1,1.1492,0.300107437,0.212336762,0.007438643,2,13,0.897004038,0.959289262,-0.016874733,1.151866667,1.16858,102,1.301133333,1.298955555,3000.1,3480.1,-0.000105403,3510.1,8010.1,-3.57E-05,1.243754967,0.024091397,270.1,1920.1,0.000146019
0807A2,30.1,0.128733333,240.1,1.1266,270.1,1.134066667,300.1,1.1462,0.309888064,0.199143306,0.007687454,2,19,1.187539319,3.086808277,-0.024226823,1.151666667,1.17038,91,1.312933333,1.308688889,2910.1,3540.1,-8.31E-05,3570.1,5730.1,-2.63E-05,1.278761644,0.009984494,270.1,1950.1,0.000164737
0807A2,30.1,0.130733333,240.1,1.1156,270.1,1.128066667,300.1,1.1342,0.306284005,0.202688151,0.007571516,2,13,0.875262203,0.963531642,-0.016949351,1.143266667,1.16128,97,1.299866667,1.291577778,1860.1,2220.1,-0.000127521,6090.1,8010.1,-1.44E-05,1.207511795,0.008239026,270.1,1860.1,0.000172524
0807A2,30.1,0.131733333,240.1,1.1156,270.1,1.133066667,300.1,1.1362,0.305195426,0.203415177,0.007551317,2,18,1.180625619,2.996023722,-0.023716146,1.144466667,1.16468,100,1.312333333,1.307844444,2910.1,3870.1,-4.26E-05,3900.1,8010.1,-2.63E-05,1.256097585,0.017557142,270.1,1920.1,0.000185689
0808A2,30.1,0.077733333,270.1,1.098066667,300.1,1.1072,330.1,1.130533333,0.331002772,0.124310497,0.008500497,2,15,1.15037103,4.046267161,-0.024801384,1.12,1.13012,102,1.245133333,1.240622222,3000.1,3420.1,-0.000127127,3450.1,5940.1,-2.21E-05,1.217319048,0.010035125,0,0,0
0808A2,30.1,0.080733333,270.1,1.100066667,300.1,1.1062,330.1,1.136533333,0.326496816,0.128256486,0.008401625,2,13,1.160734009,3.969493898,-0.02440487,1.1216,1.13082,102,1.247133333,1.244622222,1920.1,2280.1,-9.25E-05,3210.1,8010.1,-2.35E-05,1.209079503,0.017808306,0,0,0
0808A2,30.1,0.083733333,270.1,1.106066667,300.1,1.1112,330.1,1.129533333,0.322616039,0.134380941,0.008257533,2,14,1.155337341,3.949228198,-0.024741094,1.1238,1.13182,103,1.234133333,1.230111111,1920.1,2280.1,-6.06E-05,2310.1,5910.1,-2.88E-06,1.215223691,0.007800897,0,0,0
0808A2,30.1,0.087733333,270.1,1.110066667,300.1,1.1132,330.1,1.136533333,0.317234181,0.138528036,0.008151852,2,13,1.162588215,3.856062192,-0.024269421,1.1256,1.13232,102,1.220133333,1.216622222,1950.1,2280.1,-0.000104771,3270.1,8010.1,-1.57E-05,1.192054927,0.013916329,0,0,0
0809A2,30.1,0.104733333,240.1,1.1086,270.1,1.135066667,300.1,1.1432,0.337062258,0.156322493,0.008581359,2,15,0.890642428,0.962086424,-0.015127073,1.145666667,1.16538,65,1.2788,1.272222222,1860.1,2280.1,-8.76E-05,2310.1,6630.1,-1.57E-05,1.249027586,0.011473597,270.1,1860.1,0.00014406
0809A2,30.1,0.105733333,240.1,1.1096,270.1,1.127066667,300.1,1.1402,0.335833524,0.160923815,0.008466692,2,13,1.179737589,3.358882515,-0.024355076,1.143866667,1.16778,102,1.263133333,1.257955555,1830.1,2280.1,-9.34E-05,3270.1,6690.1,-2.34E-05,1.224998841,0.012930186,270.1,1830.1,0.000127371
0809A2,30.1,0.093733333,240.1,0.8256,270.1,0.839066667,300.1,0.8442,0.310808075,0.1468539,0.007716587,2,13,0.86260437,3.231070211,-0.025763191,0.842866667,0.85138,102,0.970133333,0.963288889,1830.1,2280.1,-4.36E-05,4260.1,8010.1,-1.66E-05,0.927352557,0.010154925,270.1,1830.1,0.000149394
0809A2,30.1,0.098733333,240.1,1.0816,270.1,1.115066667,300.1,1.1192,0.341967728,0.148821929,0.008669178,2,13,1.150150501,3.445517892,-0.024566966,1.115666667,1.11678,148,1.232133333,1.1984,2940.1,3450.1,-0.000155179,6060.1,8010.1,-1.24E-05,1.129957576,0.007077154,270.1,1440.1,0.000144873
0810A2,30.1,0.067733333,270.1,0.991066667,300.1,1.0042,330.1,1.033533333,0.335400423,0.111791209,0.008488947,2,13,1.059294088,3.825173636,-0.023042253,1.0164,1.02322,268,1.165066667,1.156711111,1890.1,3360.1,-0.000147897,0,0,0,0,0,300.1,1890.1,0.000145878
0810A2,30.1,0.064733333,270.1,1.013066667,300.1,1.0222,330.1,1.033533333,0.343807631,0.100621265,0.008903192,2,13,1.074677516,3.87607969,-0.022575086,1.0192,1.01562,36,1.0358,1.030688889,1110.1,4200.1,-9.22E-05,4230.1,8040.1,7.17E-06,0.925329687,0.00800343,0,0,0
0810A2,30.1,0.069733333,270.1,0.988066667,300.1,1.0002,330.1,1.011533333,0.331383967,0.104848305,0.008666553,2,13,1.054461847,3.755757099,-0.022119233,1.0016,0.99582,12,1.011533333,1.005888889,480.1,3870.1,-0.000147454,3900.1,8040.1,1.46E-05,0.732116547,0.010843727,0,0,0
0810A2,30.1,0.067733333,270.1,1.002066667,300.1,1.0072,330.1,1.018533333,0.336780174,0.105890896,0.008681266,2,13,1.062321016,3.755891915,-0.022191997,1.0094,1.00142,12,1.018533333,1.012222222,480.1,3840.1,-0.000153745,3870.1,8040.1,1.83E-05,0.739885714,0.012941584,0,0,0
0811A2,30.1,0.098733333,270.1,1.136066667,300.1,1.1572,330.1,1.170533333,0.305363084,0.159262941,0.007718567,2,16,0.87053899,0.986955841,-0.015172908,1.1652,1.17662,15,1.192066667,1.190022222,540.1,5250.1,-7.31E-05,5280.1,8040.1,3.83E-06,1.015310394,0.005067768,0,0,0
0811A2,30.1,0.096733333,270.1,1.121066667,300.1,1.1512,330.1,1.163533333,0.30625973,0.15283558,0.007813964,2,15,1.192317467,3.595353017,-0.022920018,1.1578,1.16962,20,1.184933333,1.178222222,540.1,3870.1,-0.000101922,3900.1,8040.1,-1.18E-05,0.987584173,0.010353129,0,0,0
0811A2,30.1,0.096733333,270.1,1.106066667,300.1,1.1342,330.1,1.155533333,0.304575926,0.153872149,0.007751801,2,13,1.183459079,3.550748,-0.022699193,1.143,1.15302,16,1.166733333,1.164844444,540.1,3870.1,-9.73E-05,3900.1,8040.1,-1.39E-05,0.976591367,0.011550039,0,0,0
0811A2,30.1,0.099733333,270.1,1.113066667,300.1,1.1292,330.1,1.171533333,0.301546787,0.155266297,0.007738041,2,15,1.190066144,3.526631219,-0.022551518,1.153,1.16592,18,1.184666667,1.1778,540.1,3810.1,-8.23E-05,3840.1,8040.1,3.32E-07,1.035263593,0.009071063,0,0,0
0812A2,30.1,0.111733333,240.1,1.0776,270.1,1.098066667,300.1,1.1022,0.323768078,0.187881639,0.007743782,2,19,1.126831535,3.16694667,-0.024977781,1.103066667,1.11388,70,1.228933333,1.223911111,1950.1,2370.1,-5.57E-05,3690.1,8010.1,-1.94E-05,1.152412874,0.01435993,270.1,1950.1,0.000145602
0812A2,30.1,0.106733333,240.1,1.0516,270.1,1.075066667,300.1,1.0762,0.326819226,0.173532709,0.007919948,2,13,1.108422898,3.087356313,-0.023543503,1.078066667,1.09088,68,1.2076,1.204555556,1950.1,2310.1,-0.000100244,3180.1,8010.1,-1.16E-05,1.152935391,0.010160635,270.1,1950.1,0.000145585
0812A2,30.1,0.122733333,240.1,1.0816,270.1,1.097066667,300.1,1.1012,0.310883247,0.1989844,0.00751759,2,16,0.890355993,0.81211776,-0.015319517,1.101866667,1.11288,65,1.2458,1.242222222,1890.1,2400.1,-0.000205504,2430.1,8010.1,-1.29E-05,1.185277718,0.011971737,270.1,1890.1,0.000173791
0812A2,30.1,0.128733333,240.1,1.0876,270.1,1.103066667,300.1,1.1092,0.304855091,0.203458131,0.007430139,2,19,1.137767767,2.941301026,-0.023739312,1.111266667,1.12328,92,1.245,1.243577778,1950.1,2460.1,-0.000131811,3270.1,8010.1,-8.90E-06,1.192608386,0.00825533,270.1,1950.1,0.000145386
0813A2,30.1,0.121733333,240.1,1.1056,270.1,1.119066667,300.1,1.1332,0.315187228,0.186895052,0.007838088,2,21,1.194016164,2.983585438,-0.022433084,1.139466667,1.16618,99,1.3466,1.343711111,2910.1,3360.1,-6.52E-05,6150.1,8010.1,-7.55E-06,1.280655379,0.005989445,270.1,1980.1,0.000204694
0813A2,30.1,0.126733333,240.1,1.1006,270.1,1.123066667,300.1,1.1292,0.308789375,0.193268058,0.007698499,2,35,1.222864048,2.821495633,-0.020958096,1.138266667,1.16598,101,1.3446,1.339688889,1920.1,2250.1,-0.000116193,6030.1,8010.1,-1.33E-05,1.258218905,0.008934093,270.1,1920.1,0.000199963
0813A2,30.1,0.109733333,240.1,1.0856,270.1,1.108066667,300.1,1.1212,0.32740499,0.163437399,0.008297631,2,36,1.215361716,2.986734171,-0.020848714,1.124666667,1.15288,102,1.337133333,1.332288889,2910.1,3450.1,-9.92E-05,5130.1,8010.1,-1.98E-05,1.271316838,0.010802949,270.1,1950.1,0.000212001
0813A2,30.1,0.115733333,240.1,1.0796,270.1,1.097066667,300.1,1.1172,0.31900817,0.171557619,0.008081462,2,30,1.191361228,2.970995677,-0.021391474,1.114866667,1.14338,136,1.3406,1.335555556,2940.1,3480.1,-0.000134869,4800.1,8010.1,-2.42E-05,1.277907407,0.013231602,270.1,2010.1,0.000207558
0814A2,30.1,0.082733333,270.1,1.068066667,300.1,1.0682,330.1,1.075533333,0.319747857,0.148056201,0.007807146,2,16,0.791467692,0.899992326,-0.014509226,1.0724,1.07462,69,1.116466667,1.114,510.1,1020.1,-0.000132705,3300.1,4890.1,-1.23E-05,1.074644444,0.005585921,0,0,0
0814A2,30.1,0.082733333,270.1,1.065066667,300.1,1.0652,330.1,1.075533333,0.319396262,0.146581917,0.00782994,2,13,1.104368676,3.757701481,-0.024641349,1.0712,1.07342,69,1.116466667,1.114,510.1,1050.1,-0.000122542,3300.1,4890.1,-4.59E-06,1.083033333,0.005268692,0,0,0
0814A2,30.1,0.086733333,270.1,1.064066667,300.1,1.0672,330.1,1.079533333,0.313376881,0.155081554,0.007643146,2,15,1.094053806,3.748484046,-0.025254773,1.0718,1.07422,65,1.1008,1.097222222,510.1,1020.1,-0.000134425,3270.1,5250.1,-1.89E-05,1.061620895,0.008608259,0,0,0
0814A2,30.1,0.085733333,270.1,1.078066667,300.1,1.0782,330.1,1.086533333,0.316460362,0.156267536,0.007656811,2,13,1.116137232,3.699065075,-0.024746869,1.083,1.08412,66,1.099533333,1.096644444,510.1,1050.1,-0.000148624,3330.1,5280.1,-2.10E-05,1.052221212,0.009404274,0,0,0
0815A2,30.1,0.108733333,240.1,1.0666,270.1,1.085066667,300.1,1.1012,0.326190414,0.165063347,0.008192439,2,13,1.134354518,3.215113619,-0.023788068,1.100266667,1.11468,103,1.186133333,1.181777778,1890.1,2250.1,-0.000122808,3300.1,6540.1,-1.16E-05,1.152251376,0.007672808,270.1,1890.1,8.12E-05
0815A2,30.1,0.113733333,240.1,1.0616,270.1,1.084066667,300.1,1.0922,0.319096566,0.167494077,0.008107697,2,13,1.129479626,3.155198912,-0.02345909,1.094666667,1.10828,103,1.198133333,1.195111111,1890.1,2280.1,-7.03E-05,3300.1,5940.1,-1.44E-05,1.16771161,0.007509931,270.1,1890.1,9.52E-05
0815A2,30.1,0.110733333,240.1,1.0396,270.1,1.070066667,300.1,1.0732,0.319923771,0.162075816,0.008163111,2,24,1.115539138,3.168135789,-0.023307389,1.078466667,1.09458,102,1.186133333,1.180955555,1890.1,2250.1,-9.61E-05,3300.1,7260.1,-8.82E-06,1.153667669,0.007986622,270.1,1890.1,0.000105321
0815A2,30.1,0.112733333,240.1,1.0446,270.1,1.066066667,300.1,1.0722,0.318052024,0.163014693,0.008142555,2,19,1.111226216,3.15350758,-0.023333466,1.077666667,1.09338,100,1.182333333,1.180844444,1920.1,2280.1,-0.000110037,3270.1,8010.1,-1.33E-05,1.146771908,0.011447888,270.1,1920.1,0.000101693
0816A2,30.1,0.056733333,300.1,1.0692,330.1,1.081533333,360.1,1.078933333,0.326256007,0.116015339,0.007869383,2,13,1.121467988,4.349807037,-0.024054254,1.0754,1.069706667,12,1.081533333,1.076555555,510.1,2310.1,-0.00011328,5520.1,8010.1,2.63E-05,0.939466667,0.010983093,0,0,0
0816A2,30.1,0.096733333,270.1,1.078066667,300.1,1.0802,330.1,1.092533333,0.301370818,0.162489447,0.007485043,2,13,1.116540686,3.561539244,-0.024039214,1.0824,1.07442,12,1.092533333,1.085222222,480.1,3870.1,-9.38E-05,5460.1,8040.1,2.15E-05,0.884322605,0.01022066,0,0,0
0816A2,30.1,0.100733333,270.1,1.091066667,300.1,1.0932,330.1,1.103533333,0.297804292,0.166031498,0.007449605,2,13,1.128537002,3.534358907,-0.023946223,1.0932,1.08532,12,1.103533333,1.095888889,480.1,5250.1,-8.67E-05,5280.1,8040.1,1.71E-05,0.855041577,0.008828664,0,0,0
0816A2,30.1,0.117733333,270.1,1.095066667,300.1,1.0982,330.1,1.102533333,0.278768543,0.183201062,0.007120839,2,11,1.166054037,3.284578924,-0.022492132,1.0988,1.09112,13,1.103933333,1.100244444,480.1,5280.1,-7.36E-05,5310.1,7380.1,7.87E-06,0.87693619,0.007324689,0,0,0
1201A2,30.1,0.209733333,210.1,1.000333333,240.1,1.0466,270.1,1.041066667,0.260375279,0.21688548,0.007602611,2,13,1.072512294,2.332077054,-0.021681574,1.036346667,1.038646667,12,1.055533333,1.046555555,450.1,3810.1,-0.000111997,3840.1,8040.1,-1.77E-05,0.826453428,0.011783363,0,0,0
1201A2,30.1,0.246733333,210.1,1.021333333,240.1,1.0596,270.1,1.056066667,0.236759352,0.253963398,0.006948664,2,13,1.086268728,2.0750599,-0.020851573,1.051346667,1.054846667,12,1.068533333,1.059888889,450.1,3390.1,-0.000100901,3420.1,8040.1,-3.79E-06,0.890856774,0.006057816,0,0,0
1201A2,30.1,0.222733333,210.1,0.987333333,240.1,1.0336,270.1,1.030066667,0.248172078,0.225588166,0.007343094,2,16,1.047677385,2.247989601,-0.021653418,1.024546667,1.026346667,12,1.042533333,1.035222222,450.1,3450.1,-0.000116069,3480.1,8040.1,-1.20E-05,0.823709368,0.009646845,0,0,0
1201A2,30.1,0.219733333,210.1,0.973333333,240.1,1.0226,270.1,1.024066667,0.248051986,0.224067221,0.007309667,2,13,1.056390034,2.192639539,-0.020654997,1.015746667,1.019646667,12,1.034533333,1.029888889,450.1,5100.1,-8.54E-05,5130.1,8040.1,-1.18E-05,0.79474966,0.007659926,0,0,0
1202A2,30.1,0.127733333,240.1,1.0896,270.1,1.100066667,300.1,1.1082,0.306231597,0.196926397,0.007598795,2,29,1.140526916,3.087417744,-0.024626955,1.107066667,1.11638,102,1.231133333,1.225288889,2760.1,3420.1,-5.40E-05,6090.1,8010.1,-2.30E-05,1.126942564,0.008856462,270.1,2760.1,8.82E-05
1202A2,30.1,0.126733333,240.1,1.1006,270.1,1.114066667,300.1,1.1132,0.308789375,0.200843578,0.007567033,2,13,0.854828652,0.928309121,-0.017673937,1.116266667,1.12518,102,1.252133333,1.246288889,2910.1,3780.1,-5.67E-05,7350.1,8010.1,-4.94E-06,1.137034783,0.00711714,270.1,1980.1,0.00013626
1202A2,30.1,0.126733333,240.1,1.0986,270.1,1.111066667,300.1,1.1152,0.30852954,0.202230843,0.007519751,2,30,1.155345244,3.015649501,-0.024111978,1.117066667,1.12798,102,1.252133333,1.244622222,2670.1,3360.1,-6.07E-05,0,0,0,0,0,270.1,1920.1,0.00014725
1202A2,30.1,0.126733333,240.1,1.1066,270.1,1.122066667,300.1,1.1242,0.309566056,0.194884213,0.007696006,2,16,0.912829894,0.87222168,-0.016036655,1.127666667,1.14048,99,1.2606,1.256711111,2970.1,3420.1,-0.000109804,5040.1,8010.1,-2.95E-05,1.177476667,0.014666028,270.1,1950.1,0.000130716
1203A2,30.1,0.153733333,210.1,1.048333333,240.1,1.0956,270.1,1.103066667,0.31995623,0.195217151,0.008425647,2,13,0.906165217,1.022922225,-0.018405363,1.094346667,1.101046667,55,1.1412,1.1372,1650.1,2430.1,-2.85E-05,6030.1,8010.1,-2.85E-05,1.034651741,0.012187098,240.1,1650.1,5.09E-05
1203A2,30.1,0.152733333,240.1,1.0876,270.1,1.086066667,300.1,1.0942,0.280433605,0.236464749,0.006838663,2,13,0.882753113,1.003880226,-0.01862649,1.092866667,1.09228,58,1.1248,1.1228,1800.1,2310.1,-3.67E-05,4110.1,6660.1,-3.49E-05,1.057106202,0.014377817,270.1,1620.1,4.95E-05
1203A2,30.1,0.162733333,210.1,1.032333333,240.1,1.0886,270.1,1.095066667,0.307910671,0.192367433,0.008401484,2,13,1.121821402,2.772779415,-0.024198189,1.085746667,1.096846667,55,1.1532,1.143866667,1590.1,2370.1,-0.000131876,3270.1,5760.1,-8.41E-06,1.085565079,0.006822676,240.1,1590.1,5.99E-05
1203A2,30.1,0.161733333,210.1,1.032333333,240.1,1.0816,270.1,1.085066667,0.308938001,0.195027378,0.008348078,2,13,0.894248619,1.001943769,-0.018260089,1.079146667,1.084446667,51,1.1166,1.114155556,1590.1,2340.1,-8.22E-05,3360.1,4710.1,-2.82E-05,1.061208696,0.009212387,240.1,1590.1,4.11E-05
1204A2,30.1,0.164733333,240.1,1.0556,270.1,1.073066667,300.1,1.0752,0.265362372,0.227040694,0.006821123,2,26,1.117512119,2.537396278,-0.021362262,1.081666667,1.09588,97,1.229866667,1.227244445,2910.1,3360.1,-8.79E-05,3390.1,5940.1,-1.19E-05,1.208967442,0.006244707,270.1,1980.1,0.000140115
1204A2,30.1,0.165733333,240.1,1.0746,270.1,1.086066667,300.1,1.0912,0.267046244,0.232625855,0.006795224,2,13,1.127045722,2.557825124,-0.021826768,1.096666667,1.11128,99,1.2346,1.228711111,3000.1,3390.1,-9.61E-05,3420.1,6810.1,-3.21E-05,1.197892105,0.017130637,270.1,2010.1,0.000122376
1204A2,30.1,0.162733333,240.1,1.0786,270.1,1.094066667,300.1,1.0992,0.270186617,0.234102121,0.006789357,2,13,1.135354941,2.552573076,-0.021751812,1.104266667,1.11918,102,1.228133333,1.226288889,3000.1,4470.1,-3.13E-05,0,0,0,0,0,270.1,2010.1,0.000106802
1204A2,30.1,0.162733333,240.1,1.0856,270.1,1.102066667,300.1,1.1132,0.271110749,0.23745889,0.006768922,2,15,1.146839436,2.559712488,-0.021851668,1.115266667,1.13088,103,1.236133333,1.233111111,1980.1,2340.1,-5.97E-05,2370.1,5910.1,-7.06E-06,1.21377395,0.007208457,270.1,1980.1,0.000109484
1205A2,30.1,0.142733333,240.1,1.0946,270.1,1.109066667,300.1,1.1072,0.291023742,0.174447976,0.008032197,2,13,1.149868612,3.048749011,-0.022773,1.111466667,1.11808,16,1.126733333,1.124844444,510.1,3780.1,-7.05E-05,3810.1,8040.1,7.05E-06,1.013858216,0.006773894,0,0,0
1205A2,30.1,0.151733333,240.1,1.0836,270.1,1.094066667,300.1,1.0992,0.280845645,0.185132227,0.007756668,2,19,1.121562956,3.005156366,-0.023353914,1.101066667,1.10678,15,1.118066667,1.114022222,510.1,3450.1,-8.02E-05,3480.1,8040.1,1.22E-06,0.991264924,0.005065287,0,0,0
1205A2,30.1,0.151733333,240.1,1.0686,270.1,1.082066667,300.1,1.0842,0.278854295,0.179171714,0.007821187,2,13,1.126018522,2.939133958,-0.022270183,1.087266667,1.09398,18,1.103666667,1.0988,540.1,2430.1,-7.49E-05,3270.1,8010.1,3.20E-06,1.012759329,0.006106172,0,0,0
1205A2,30.1,0.153733333,240.1,1.0666,270.1,1.074066667,300.1,1.0812,0.276715972,0.182128701,0.007745233,2,13,0.808544898,0.903078482,-0.017747089,1.081666667,1.08718,16,1.096733333,1.092844444,540.1,2640.1,-7.20E-05,3270.1,8010.1,-3.24E-06,0.996237317,0.005373402,0,0,0
1206A2,30.1,0.161733333,240.1,1.0676,270.1,1.083066667,300.1,1.0892,0.26960279,0.223688881,0.00696094,2,16,0.905253963,0.694681678,-0.015371329,1.093866667,1.10758,101,1.2336,1.231022222,3000.1,3450.1,-0.000101248,6030.1,8010.1,-3.97E-06,1.179338308,0.007169448,270.1,1980.1,0.00012057
1206A2,30.1,0.171733333,240.1,1.0736,270.1,1.083066667,300.1,1.0922,0.26183284,0.237964828,0.006732693,2,13,1.123441468,2.5988836,-0.022558657,1.095466667,1.10798,101,1.2286,1.223688889,3000.1,3420.1,-0.000125222,6090.1,8010.1,4.69E-06,1.158865641,0.006279602,270.1,2040.1,0.000115843
1206A2,30.1,0.164733333,240.1,1.0846,270.1,1.093066667,300.1,1.1012,0.269234076,0.233287477,0.006846234,2,17,1.131051264,2.655668684,-0.022787429,1.104866667,1.11768,122,1.218066667,1.211688889,2970.1,3360.1,-0.000108933,5130.1,8010.1,-7.35E-06,1.163739519,0.007793992,270.1,1980.1,0.000111268
1206A2,30.1,0.156733333,240.1,1.0886,270.1,1.098066667,300.1,1.1082,0.2768717,0.229215001,0.006943014,2,19,1.140924206,2.694283942,-0.022814671,1.110866667,1.12608,100,1.236333333,1.229511111,3000.1,3450.1,-9.43E-05,3480.1,4980.1,-3.50E-05,1.203943791,0.009135779,270.1,2100.1,9.59E-05
1207A2,30.1,0.140733333,240.1,1.0486,270.1,1.060066667,300.1,1.0642,0.286906339,0.160218182,0.008200242,2,13,1.106701618,3.09768647,-0.022685319,1.067066667,1.07348,12,1.086533333,1.075555555,510.1,1140.1,-0.000139602,0,0,0,0,0,0,0,0
1207A2,30.1,0.148733333,240.1,1.0426,270.1,1.055066667,300.1,1.0542,0.278188269,0.169186116,0.007950843,2,13,1.097411283,2.984712536,-0.022348856,1.058866667,1.06468,70,1.078933333,1.073244444,510.1,1140.1,-0.000102298,1830.1,5670.1,-5.19E-06,1.064835659,0.005262373,0,0,0
1207A2,30.1,0.147733333,240.1,1.0356,270.1,1.050066667,300.1,1.0502,0.278189629,0.166118463,0.007999556,2,16,1.081795372,3.03603917,-0.022799875,1.054066667,1.06148,105,1.089933333,1.075866667,540.1,1080.1,-0.000120756,1830.1,6600.1,-1.14E-05,1.06134,0.010016803,0,0,0
1207A2,30.1,0.148733333,240.1,1.0356,270.1,1.048066667,300.1,1.0502,0.277225894,0.168095899,0.007943133,2,13,1.092198975,2.964847544,-0.022144955,1.052866667,1.05878,69,1.084466667,1.082666667,540.1,1080.1,-0.00012485,1830.1,6810.1,-9.15E-06,1.064813573,0.009802621,0,0,0
1208A2,30.1,0.169733333,210.1,1.008333333,240.1,1.0596,270.1,1.062066667,0.296970918,0.198774248,0.008097426,2,13,0.888079034,0.977332328,-0.016750423,1.058146667,1.069446667,56,1.112333333,1.109577778,1680.1,2370.1,-7.13E-05,2400.1,5790.1,-2.16E-05,1.078442105,0.012012904,0,0,0
1208A2,30.1,0.160733333,240.1,1.0476,270.1,1.051066667,300.1,1.0602,0.267787205,0.231637536,0.006742254,2,13,1.087202275,2.623660379,-0.022959583,1.062266667,1.06578,60,1.100066667,1.094888889,1740.1,2310.1,-5.20E-05,2340.1,5880.1,-2.21E-05,1.077919888,0.013006174,0,0,0
1208A2,30.1,0.162733333,240.1,1.0756,270.1,1.088066667,300.1,1.0992,0.269788722,0.241577437,0.006678261,2,13,1.121275379,2.607765643,-0.022923884,1.096666667,1.10128,60,1.125066667,1.121222222,510.1,840.1,-5.31E-05,3270.1,5760.1,-2.12E-05,1.053160317,0.008647462,0,0,0
1208A2,30.1,0.164733333,240.1,1.0766,270.1,1.078066667,300.1,1.0902,0.268176458,0.240673539,0.006690147,2,16,1.110160473,2.61249981,-0.023143405,1.090666667,1.09698,68,1.1276,1.122888889,1860.1,2760.1,-7.63E-05,0,0,0,0,0,0,0,0
1209B2,30.1,0.153529412,210.1,0.853470588,240.1,0.929058824,270.1,0.937705882,0.285903154,0.168522918,0.008034737,2,18,0.963837526,2.473038537,-0.020969218,0.920882353,0.939352941,17,0.968176471,0.960843138,1080.1,1560.1,-2.44E-05,4380.1,14130.1,-1.11E-05,0.871372429,0.016490408,0,0,0
